IngressBytes,InRxmitBytes,InCongestionBytes,Connections
0,0,0,0
0,0,0,0
239,0,0,0
146557,0,0,1
522719,0,0,2
515939,0,0,1
153786,0,0,0
1011,0,0,0
791,0,0,0
325,0,0,1
253,0,0,0
0,0,0,0
17191,0,0,1
13453,0,0,1
48,0,0,0
37,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
773,0,0,1
1013,0,0,1
445,0,0,1
261,0,0,1
338,0,0,1
216431,0,0,3
184046,0,0,2
11704,0,0,1
204,0,0,1
208047,0,0,1
262979,0,0,1
79072,0,0,1
491,0,0,0
0,0,0,0
1060,0,0,1
362954,0,0,2
357345,0,0,2
132696,0,0,1
218708,0,0,1
125335,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
162,0,0,0
493,0,0,1
286,0,0,1
48,0,0,1
79226,0,0,2
648458,0,0,3
1273472,0,0,3
1183241,0,0,3
939392,0,0,2
983039,0,0,3
1293066,0,73943,3
1466751,0,869256,2
1082833,0,1029744,2
356308,0,308946,1
181668,0,0,1
138598,0,0,0
48,0,0,0
121572,0,0,1
372895,0,0,1
217379,0,0,0
0,0,0,0
0,0,0,0
792,0,0,1
158591,0,0,3
272859,0,0,3
116787,0,0,1
0,0,0,0
0,0,0,0
210,0,0,1
424,0,0,2
990,0,0,2
905,0,0,2
467,0,0,1
188,0,0,0
0,0,0,0
0,0,0,0
162,0,0,1
272899,0,0,1
213452,0,0,0
0,0,0,0
482,0,0,0
15167,0,0,1
11573,0,0,0
0,0,0,0
10983,0,0,0
8594,0,0,0
0,0,0,0
277,0,0,1
265,0,0,1
86,0,0,1
37,0,0,0
0,0,0,0
235,0,0,0
280,0,0,1
75,0,0,0
0,0,0,0
0,0,0,0
144,0,0,1
57960,0,0,3
596100,0,0,4
1228306,0,358775,4
1294107,0,843243,4
1291604,0,440165,2
1319902,0,118902,1
1287392,0,687996,2
1099358,0,465568,2
1068871,0,0,2
776643,0,0,1
208425,0,0,0
0,0,0,0
114,0,0,0
252,0,0,1
1102,0,0,3
908,0,0,1
19784,0,0,2
16097,0,0,5
599,0,0,2
37,0,0,0
1136,0,0,0
888,0,0,0
0,0,0,0
279,0,0,1
218,0,0,0
462,0,0,1
2927,0,0,1
163990,0,0,1
267354,0,0,1
202650,0,0,1
72483,0,0,0
162,0,0,0
743,0,0,1
808,0,0,1
382472,0,0,2
299097,0,0,1
162,0,0,1
126,0,0,0
48,0,0,0
86,0,0,1
37,0,0,0
0,0,0,0
144,0,0,0
371,0,0,1
473694,0,0,1
669765,0,0,2
338791,0,0,3
363300,0,0,3
220275,0,0,1
86,0,0,0
37,0,0,0
0,0,0,0
210,0,0,1
317755,0,0,1
248524,0,0,0
325,0,0,1
91478,0,0,1
71385,0,0,0
122220,0,0,0
457244,0,0,1
316899,0,0,2
26679,0,0,2
98,0,0,0
0,0,0,0
4269,0,0,1
328918,0,0,3
255094,0,0,2
250,0,0,0
0,0,0,0
0,0,0,0
114,0,0,0
946464,0,0,2
1467885,0,73070,2
1401293,0,281055,2
1346471,0,175189,1
1208900,0,0,1
1007626,0,0,2
750330,0,0,2
415825,0,0,1
99592,0,0,1
89,0,0,0
0,0,0,0
259,0,0,1
202,0,0,1
0,0,0,0
0,0,0,0
48,0,0,0
568,0,0,0
415,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
105348,0,0,0
281394,0,0,1
155689,0,0,0
384,0,0,0
1015,0,0,1
560,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
749,0,0,0
586,0,0,1
0,0,0,0
48,0,0,0
599,0,0,0
439,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
551,0,0,1
431,0,0,0
361,0,0,0
768,356,0,1
999,279,0,1
904,0,0,3
618,0,0,2
323,0,0,1
175593,0,0,1
533212,0,0,2
310933,0,0,1
2509,0,0,3
2237,0,0,4
75082,0,0,3
58543,0,0,3
149160,0,0,4
682268,0,0,4
1188973,0,0,2
1336412,0,0,2
1403655,0,0,2
1464152,0,0,1
1342872,0,0,1
795161,0,0,1
195981,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
114,0,0,0
137,0,0,1
199,0,0,1
126,0,0,0
0,0,0,0
0,0,0,0
228,0,0,1
227,0,0,1
37,0,0,0
211,0,0,0
165,0,0,0
0,0,0,0
114,0,0,0
89,0,0,0
768,334,0,0
1456,261,0,1
1180,0,0,3
401,0,0,2
0,0,0,0
0,0,0,0
239,0,0,0
187,0,0,0
0,0,0,0
192,0,0,0
313,0,0,1
173492,0,0,1
136825,0,0,1
909,0,0,0
0,0,0,0
0,0,0,0
114,0,0,0
89,0,0,0
0,0,0,0
289,0,0,0
1046,0,0,1
1269,0,0,1
539,0,0,0
37,0,0,0
318,0,0,3
1355,0,0,6
1269,0,0,3
316,0,0,0
0,0,0,0
162,0,0,0
241,0,0,1
545,0,0,1
567,0,0,1
213,0,0,1
24896,0,0,1
480832,0,0,2
1163412,0,0,2
1462412,0,0,2
1482868,0,0,2
1277862,0,0,1
1021314,0,0,1
854816,0,0,2
695935,0,0,3
572867,0,0,2
284540,0,0,4
55500,0,0,6
12066,0,0,3
222,0,0,1
241,0,0,1
137,0,0,1
86,0,0,1
363,0,0,1
525,0,0,1
308,0,0,1
75,0,0,0
77,0,0,0
59,0,0,0
68401,0,0,0
442981,0,0,1
304760,0,0,0
0,0,0,0
162,0,0,0
124704,0,0,1
160496,0,0,1
49307,0,0,0
3415,0,0,0
270396,0,0,2
527288,0,0,2
505451,0,0,1
200933,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
86,0,0,1
37,0,0,0
162,0,0,0
175,0,0,0
199,0,0,0
126,0,0,0
0,0,0,0
0,0,0,0
410,0,0,0
368,0,0,1
3453,0,0,1
106114,0,0,1
81060,0,0,1
137,0,0,0
37,0,0,0
0,0,0,0
8428,0,0,1
338443,0,0,2
783342,0,0,1
910190,0,0,1
1022360,0,0,1
871553,0,0,1
760470,0,0,1
941702,0,0,1
872288,0,0,1
631312,0,0,1
733807,0,0,1
479565,0,0,1
70970,0,0,0
765,0,0,1
117850,0,0,1
278096,0,0,2
328331,0,0,4
143207,0,0,2
302,0,0,0
0,0,0,0
0,0,0,0
608,0,0,1
735,0,0,2
60446,0,0,2
47335,0,0,2
344,0,0,1
536,0,0,0
705,0,0,0
364,0,0,1
208063,0,0,1
163299,0,0,4
401,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
162,0,0,0
72371,0,0,1
69885,0,0,1
10851,0,0,2
315,0,0,1
165304,0,0,1
295454,0,0,1
129977,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
114,0,0,0
137,0,0,1
37,0,0,0
0,0,0,0
48,0,0,0
86,0,0,0
37,0,0,0
363,0,0,0
284,0,0,1
96,0,0,1
75,0,0,0
0,0,0,0
27806,0,0,0
21759,0,0,0
263,0,0,1
6368,0,0,3
601712,0,0,3
1111230,0,0,4
1130422,0,0,3
1118081,0,0,2
1120140,0,0,3
1120395,0,0,3
1082027,0,0,1
1126213,0,0,1
519819,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
162,0,0,0
126,0,0,0
0,0,0,0
0,0,0,0
162,0,0,0
222,0,0,1
75,0,0,0
0,0,0,0
0,0,0,0
616,0,0,0
37031,0,0,2
516719,0,0,1
405347,0,0,1
18572,0,0,1
265,0,0,1
37,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
359,0,0,0
280,0,0,0
114,0,0,0
252,0,0,1
126,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
7795,0,0,2
171945,0,0,2
182055,0,0,2
355817,0,0,5
606206,0,0,6
379356,0,0,3
96450,0,0,7
16266,0,0,10
622,0,0,4
222,0,0,1
126,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
97183,0,0,2
638927,0,0,2
1112538,0,0,2
1215974,0,0,1
1207323,0,0,1
1207144,0,0,2
1000424,0,0,1
978264,0,0,1
916545,0,0,2
514993,0,0,2
246544,0,0,2
86382,0,0,1
175,0,0,0
37,0,0,0
48,0,0,0
86,0,0,0
152,0,0,0
89,0,0,0
0,0,0,0
278,0,0,0
125134,0,0,1
149269,0,0,1
130332,0,0,1
70860,0,0,1
327,0,0,0
48,0,0,0
37,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
37,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
114,0,0,0
116274,0,0,1
90919,0,0,0
162,0,0,0
126,0,0,0
3105,0,0,0
2544,0,0,1
89,0,0,0
48,0,0,0
72396,0,0,1
264781,0,0,1
163004,0,0,1
187231,0,0,1
278888,0,0,1
104220,0,0,1
453,0,0,0
0,0,0,0
0,0,0,0
482,0,0,1
473,0,0,2
97589,52,0,2
643109,41,0,2
1132002,0,0,3
1179250,0,0,1
1177871,0,0,1
1221306,0,0,1
1179485,0,0,1
1141940,0,0,1
590328,0,0,1
122653,0,0,1
45763,336,0,1
3130,263,0,1
509,0,0,1
111910,0,0,2
103289,0,0,5
12556,0,0,4
158,0,0,1
114,0,0,0
89,0,0,1
227341,0,0,1
261408,0,0,1
65460,0,0,1
137,0,0,1
330980,0,0,1
618256,0,0,2
580639,0,0,1
354888,0,0,1
94432,0,0,2
89,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
453,0,0,0
402,0,0,1
37,0,0,1
0,0,0,0
0,0,0,0
277,0,0,1
432471,0,0,2
475891,0,0,2
216977,0,0,2
158860,0,0,2
491998,0,0,2
340248,0,0,1
126,0,0,0
347655,0,0,1
440359,0,0,2
365929,0,0,3
495440,0,0,1
392081,0,0,4
115667,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
259,0,0,1
811,0,0,2
573,0,0,2
364,0,0,2
8496,0,0,2
107676,0,0,1
79310,0,0,1
137,0,0,0
72396,0,0,0
99659,0,0,1
33725,0,0,1
525,0,0,1
381,0,0,1
48,0,0,0
37,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
162,0,0,0
126,0,0,1
192,0,0,1
137689,0,0,2
292633,0,0,2
144917,0,0,0
258,0,0,0
275,0,0,0
272,0,0,1
161,0,0,1
134,0,0,1
219,0,0,1
420,0,0,1
36935,0,0,2
181368,0,0,1
119454,0,0,0
77,0,0,0
59,0,0,1
0,0,0,0
0,0,0,0
4168,0,0,0
122281,0,0,2
93233,0,0,1
86150,0,0,1
214805,0,0,1
116064,0,0,1
533,0,0,1
0,0,0,0
114,0,0,0
137,0,0,1
37,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
144,0,0,0
238,0,0,1
98,0,0,0
537,0,0,1
420,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
65,0,0,0
20,0,0,0
65,0,0,0
20,0,0,0
0,0,0,0
0,0,0,0
265885,0,0,0
214403,0,0,1
234524,0,0,6
60743,0,0,1
202,0,0,1
391243,0,28319,2
988658,0,411139,3
1126004,0,574776,4
1142154,0,140839,2
1122842,0,225522,2
1007236,0,70827,1
1162666,0,0,1
1169891,0,0,4
922692,0,0,2
238886,0,0,2
11208,0,0,0
153,0,0,1
315405,0,0,2
378832,0,0,1
87871,0,0,0
0,0,0,0
0,0,0,0
219,0,0,0
68,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
102,0,0,0
97,0,0,1
20,0,0,0
2397,0,0,0
1011,0,0,2
2490,0,0,2
510448,0,0,1
333145,0,0,1
54354,0,0,0
0,0,0,0
219,0,0,0
199,0,0,1
41,0,0,0
153,0,0,0
251223,0,0,1
487311,0,0,2
302052,0,0,1
55779,0,0,1
377,0,0,0
219,0,0,0
3373,0,0,2
1823,0,0,1
3899,0,0,1
151176,461,0,8
124597,144,0,10
24974,0,0,5
1230,0,0,3
388,0,0,1
20,0,0,0
219,0,0,0
140801,0,0,1
44198,0,0,0
153,0,0,0
154614,0,0,1
134784,0,0,2
713415,0,0,2
1267683,0,0,2
1420053,0,0,1
1441705,0,0,1
1333493,0,0,2
1173026,0,0,2
1322061,0,0,2
569324,0,0,2
76447,0,0,8
730,0,0,4
1473,0,0,2
1241,0,0,2
253,0,0,0
0,0,0,0
0,0,0,0
1350,0,0,0
489,0,0,0
86,0,0,0
20,0,0,0
0,0,0,0
371,0,0,1
478649,0,0,2
344951,0,0,2
61289,0,0,1
48,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
65,0,0,0
20,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2392,0,0,0
190796,0,0,1
59685,0,0,0
0,0,0,0
219,0,0,0
134,0,0,1
20,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
65,0,0,0
333,0,0,0
308,0,0,1
219,0,0,1
190480,0,0,1
59960,0,0,1
164599,0,0,1
586406,0,0,2
468596,0,0,3
961473,0,0,2
1419501,0,0,2
1470726,0,0,2
1227596,0,0,1
852750,0,0,1
791197,0,0,1
871405,0,0,1
625100,0,0,1
129266,0,0,1
65,0,0,0
528,0,0,0
159,0,0,0
0,0,0,0
210,0,0,1
65,0,0,0
675,0,0,2
279901,0,0,1
87839,0,0,0
1025,0,0,6
225829,0,0,6
267801,0,0,2
62254,0,0,1
188,0,0,0
174,0,0,0
220755,0,0,5
69315,0,0,1
563,0,0,0
177,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
219,0,0,0
699,0,0,1
263,0,0,0
20,0,0,0
0,0,0,0
8118,0,0,1
190202,0,0,1
58934,0,0,0
0,0,0,0
153,0,0,1
264759,0,0,1
427478,0,0,1
848743,0,0,2
430254,0,0,2
62077,0,0,0
0,0,0,0
563,0,0,1
242,0,0,1
86,0,0,1
20,0,0,0
65,0,0,0
129893,0,0,1
871679,0,0,2
1105402,0,0,2
1192907,0,0,2
1213945,0,0,2
1226286,0,0,2
947881,0,0,2
746947,0,71919,5
849638,0,104752,3
317683,0,25805,1
32746,0,0,0
0,0,0,0
258,0,0,1
221050,0,0,2
69528,0,0,1
301,0,0,1
81,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
284,0,0,1
16686,0,0,1
5824,0,0,1
156621,0,0,2
301657,0,0,2
565221,0,0,2
789231,0,0,3
200789,0,0,1
987,0,0,1
1338,0,0,1
1462,0,0,1
2160,0,0,1
1604,0,0,8
1545,0,0,9
1551,0,0,7
365,0,0,1
219,0,0,0
68,0,0,0
0,0,0,0
153,0,0,0
113,0,0,1
538,0,0,2
162,0,0,0
153,0,0,0
179,0,0,1
41,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
153,0,0,0
113,0,0,1
280,0,0,1
1063,0,0,2
1159,0,0,1
725,0,0,1
209,0,0,1
163478,0,0,2
805774,0,0,2
1058962,0,0,2
1041339,0,0,2
1046723,0,0,2
892958,0,0,2
773230,0,0,3
926934,0,0,3
1154470,0,0,3
836370,0,0,2
219416,0,0,1
15214,0,0,1
96,0,0,0
0,0,0,0
0,0,0,0
153,0,0,0
154,0,0,1
18175,0,0,1
5697,0,0,0
130,0,0,0
587,0,0,2
433,0,0,1
344,0,0,1
628,0,0,2
2542,0,0,3
875,0,0,0
226495,0,0,0
71185,0,0,1
86,0,0,0
20,0,0,0
4631,0,0,0
79764,0,0,1
24658,0,0,1
347,0,0,1
1237,0,0,7
881,0,0,5
164,0,0,1
227720,0,0,0
300857,0,0,1
72345,0,0,1
99,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
149361,0,0,0
76758,0,0,1
9374,0,0,0
0,0,0,0
65,0,0,0
20,0,0,0
219,0,0,1
349658,0,0,2
202054,0,0,3
469656,0,0,3
1050314,0,0,1
1210639,0,0,1
1189581,0,0,1
1186229,0,0,1
1208971,0,0,2
1335066,0,419612,3
1494251,0,1187842,3
662668,0,451989,2
197,0,0,0
0,0,0,0
1013,0,0,0
2152,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
624,0,0,0
75464,0,0,1
158603,0,0,2
2256,0,0,1
0,0,0,0
92558,0,0,0
202449,0,0,1
12311,0,0,1
139,0,0,1
27,0,0,0
58,0,0,0
0,0,0,0
1007,0,0,0
118935,0,0,2
248189,0,0,1
0,0,0,0
0,0,0,0
119,0,0,0
51612,0,0,1
125547,0,0,1
141894,0,0,3
583964,0,0,3
1180141,0,0,2
1234330,0,0,1
1052152,0,0,1
1070672,0,0,1
989771,0,0,2
745116,0,0,3
675142,0,0,2
544069,0,0,2
605229,0,0,2
344986,0,0,3
83230,0,0,2
258,0,0,0
175,0,0,0
0,0,0,0
0,0,0,0
92,0,0,0
197,0,0,1
294,0,0,1
1365,0,0,6
2511,0,0,11
2028,0,0,1
58020,0,0,1
233603,0,0,1
244215,0,0,1
20411,0,0,1
291,0,0,0
27,0,0,0
86,0,0,0
58,0,0,0
1174,0,0,0
80318,0,0,1
165956,0,0,1
1367,0,0,3
1723,0,0,3
3089,0,0,0
148,0,0,0
343,0,0,1
1979,0,0,1
191847,0,0,1
399970,0,0,1
2086,0,0,0
58,0,0,0
92,0,0,0
181198,0,0,1
384626,0,0,0
0,0,0,0
119,0,0,0
256,0,0,0
484,0,0,0
1394,0,0,1
774,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,0,0,0
1027,0,0,0
2086,0,0,1
9971,0,0,1
21259,0,0,1
77576,0,0,3
336502,0,0,2
776164,0,0,1
1288672,0,0,2
1234001,0,0,2
1165085,0,374665,3
1425781,0,1303456,3
1541061,0,1395754,4
1434661,0,1117146,3
1140120,0,955569,2
387792,0,35074,1
65,0,0,0
139,0,0,0
322,0,0,0
712,0,0,1
999,0,0,1
2000,0,0,0
0,0,0,0
0,0,0,0
136,0,0,0
291,0,0,0
0,0,0,0
65,0,0,0
166,0,0,1
58,0,0,0
65,0,0,0
1135,0,0,2
2247,0,0,2
331,0,0,2
116,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
27,0,0,0
58,0,0,0
1425,0,0,0
3095,0,0,1
221,0,0,1
230,0,0,0
144,0,0,0
58,0,0,0
158,0,0,0
151997,0,0,2
363512,0,0,1
131692,0,0,1
96039,0,0,1
5370,0,0,3
569,0,0,2
54,0,0,1
116,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,0,0,0
171,0,0,2
124944,0,0,2
770560,0,264259,3
1449493,0,561550,2
1180057,199,0,2
1187497,425,0,2
1156235,0,0,2
1111121,0,0,1
1082002,0,0,1
831597,0,0,1
173609,0,0,1
2117,0,0,1
27,0,0,0
58,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
941,0,0,0
2066,0,0,1
52514,0,0,1
111299,0,0,1
0,0,0,0
0,0,0,0
27,0,0,0
113,0,0,1
44002,0,0,0
188356,0,0,2
298977,0,0,3
205955,0,0,2
139,0,0,0
292,0,0,0
621,0,0,2
0,0,0,0
99,0,0,0
342,0,0,1
120936,0,0,1
256398,0,0,0
968,0,0,0
3632,0,0,1
102123,202,0,2
398002,431,0,3
405856,0,0,3
13204,0,0,2
353,0,0,1
197,0,0,0
0,0,0,0
0,0,0,0
968,0,0,0
35404,0,0,1
70886,0,0,1
47707,0,0,2
426629,0,0,2
1085599,0,0,2
1241538,0,0,1
1249940,0,0,2
1228882,0,0,2
1133122,0,0,1
883948,0,0,2
748352,0,0,1
471424,0,0,1
195970,0,0,2
16952,0,0,2
452,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1034,0,0,0
72175,0,0,1
148701,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,0,0,0
999,0,0,1
2000,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
109,0,0,0
260,0,0,1
124,0,0,0
1273,0,0,2
2602,0,0,2
1096,0,0,2
1530,0,0,1
152,0,0,0
27,0,0,0
58,0,0,0
257,0,0,0
592,0,0,1
92,0,0,0
968,0,0,0
2545,0,0,1
155832,0,0,2
376816,0,0,1
271306,0,0,3
378269,0,0,2
38056,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1119,0,0,1
192451,0,0,4
492109,0,0,4
232595,0,0,3
172447,0,0,1
242224,0,0,1
272811,0,0,1
317825,0,0,1
341296,0,0,1
423923,0,0,1
439432,0,0,1
451233,0,0,2
516277,0,0,2
604454,0,0,1
626470,0,0,1
696628,0,0,2
836421,0,0,3
795281,0,0,2
860541,0,0,1
725069,0,0,1
214061,0,0,2
2152,0,0,1
27,0,0,0
367,0,0,1
657,0,0,1
0,0,0,0
27,0,0,0
62910,0,0,0
214263,0,0,2
173873,0,0,1
75049,0,0,1
148770,0,0,2
58,0,0,0
365,0,0,0
779,0,0,1
0,0,0,0
0,0,0,0
135,0,0,0
358,0,0,1
152,0,0,0
968,0,0,0
2059,0,0,0
317,0,0,0
674,0,0,1
82,0,0,0
175,0,0,0
111915,0,0,0
285370,0,0,1
101044,0,0,0
484,0,0,0
1838,0,0,1
170811,0,0,2
359413,0,0,2
225,0,0,1
58,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
392,0,0,0
1845,0,0,2
2152,0,0,1
85,0,0,0
195042,0,0,2
775494,0,0,1
1146246,0,0,1
1223093,0,0,3
1133054,0,0,2
782263,0,0,1
920150,0,0,1
1033994,0,0,2
817925,0,0,1
431821,0,0,0
92,0,0,0
197,0,0,0
0,0,0,0
401,0,0,0
1358,199,0,1
1359,426,0,1
607,0,0,0
1034,0,0,0
2264,0,0,1
139,0,0,0
0,0,0,0
0,0,0,0
1463,0,0,0
48674,0,0,1
96821,0,0,1
0,0,0,0
1611,0,0,0
4366,0,0,1
2000,0,0,1
109,0,0,1
233,0,0,0
65,0,0,0
58318,0,0,1
123630,0,0,0
65,0,0,0
121622,0,0,1
348577,0,0,2
198113,0,0,2
12720,0,0,2
20805,0,0,1
154365,0,0,6
294044,0,0,15
126599,0,0,9
340,0,0,1
399,0,0,0
65,0,0,0
139,0,0,1
1188,0,0,1
2524,0,0,2
0,0,0,0
128,0,0,0
25589,0,0,2
320606,0,0,3
1029942,0,0,1
1450552,0,0,1
1390561,0,0,1
1292852,0,60483,2
1357638,0,340940,2
1356100,0,674727,4
1037855,0,474623,2
27274,0,0,0
65,0,0,0
166,0,0,1
58,0,0,1
315,0,0,1
934,0,0,2
722,77,0,1
1688,164,0,1
4000,0,0,1
3020,0,0,1
202399,0,0,1
526067,0,0,1
210005,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
968,0,0,0
2059,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
218,0,0,0
464,0,0,1
188,0,0,1
399,0,0,0
0,0,0,0
996,0,0,0
2117,0,0,0
11703,0,0,0
25000,0,0,2
150259,0,0,2
365975,0,0,2
109847,0,0,2
20113,0,0,2
567,0,0,1
902,0,0,1
1514,0,0,1
2000,0,0,0
0,0,0,0
52726,0,0,0
176557,0,0,1
137118,0,0,1
57677,0,0,2
437105,0,0,2
1032906,0,0,2
1162737,0,0,1
1179282,0,0,1
1148686,0,0,2
1234266,0,0,1
1208700,0,0,1
864237,0,0,1
105637,0,0,1
423,0,0,1
442,0,0,1
65,0,0,1
9977,0,0,1
22073,0,0,2
2480,0,0,1
0,0,0,0
0,0,0,0
92,0,0,0
9280,0,0,1
19366,0,0,1
298,0,0,1
114362,0,0,1
422584,77,0,1
562430,164,0,3
478244,0,0,3
310175,0,0,2
259330,0,0,2
82800,0,0,1
0,0,0,0
109,0,0,0
463,0,0,1
517,0,0,2
58,0,0,0
1563,0,0,0
3322,0,0,1
0,0,0,0
125,0,0,0
294,0,0,1
179,0,0,1
122876,0,0,1
260568,0,0,0
80,0,0,0
671,0,0,1
2002,0,0,1
2101,0,0,1
214,0,0,0
0,0,0,0
78023,0,0,0
205880,0,0,1
141615,0,0,1
119935,0,0,0
92,0,0,0
247797,0,0,1
670365,0,0,2
307423,0,0,1
2152,0,0,1
55874,0,0,2
328124,0,0,2
445880,0,0,2
6130,0,0,1
23556,0,0,1
22639,0,0,0
0,0,0,0
136,0,0,0
1315,0,0,2
2488,0,0,2
663,0,0,0
11856,0,0,1
25266,0,0,3
272,0,0,1
501,0,0,1
63102,0,0,1
303141,0,0,2
582658,0,0,2
479839,0,0,2
21434,0,0,3
152,0,0,1
0,0,0,0
251,0,0,0
534,0,0,1
0,0,0,0
1557,0,0,0
147977,0,0,1
438803,0,0,1
355560,0,0,1
162292,0,0,1
484,0,0,0
61211,0,0,2
128070,0,0,2
468,0,0,1
175,0,0,1
158,0,0,0
11773,0,0,2
24422,0,0,1
1225,0,0,1
2059,0,0,0
0,0,0,0
0,0,0,0
27,0,0,0
58,0,0,0
54,0,0,0
116,0,0,0
0,0,0,0
0,0,0,0
941,0,0,0
2132,0,0,1
279,0,0,0
0,0,0,0
0,0,0,0
680,0,0,5
2047,0,0,16
1278,0,0,9
12012,0,0,0
25526,0,0,1
21664,0,0,0
46091,0,0,2
447,0,0,1
1032,0,0,1
1114,0,0,1
12410,0,0,1
24507,0,0,0
0,0,0,0
27,0,0,0
305,0,0,0
139456,0,0,2
516344,0,0,2
469961,0,0,2
197,0,0,0
0,0,0,0
65,0,0,0
139,0,0,0
27,0,0,0
113,0,0,0
116,0,0,0
158,0,0,0
1361,0,0,2
2176,0,0,0
0,0,0,0
27,0,0,0
58,0,0,0
192,0,0,0
657,0,0,0
774,0,0,0
42062,0,0,0
198751,0,0,2
235756,0,0,1
2059,0,0,0
703,0,0,6
4194,0,0,26
253691,0,0,32
947916,0,0,11
1273873,0,0,2
1196252,0,0,1
1203821,0,0,1
1083053,0,0,2
848960,0,0,2
773337,0,0,1
677298,0,0,1
225356,0,0,1
885,0,0,2
1303,0,0,1
1609,0,0,1
1386,0,0,1
121082,0,0,2
256005,0,0,2
3096,0,0,2
3927,0,0,2
2007,0,0,1
1689,0,0,1
1899,0,0,1
190665,0,0,2
626084,0,0,2
476498,0,0,1
1947,0,0,1
2036,0,0,1
2126,0,0,1
3261,0,0,2
3569,0,0,1
607,0,0,1
809,0,0,1
615,0,0,2
116,0,0,1
384,191,0,0
1179,405,0,1
906,0,0,1
291,0,0,0
968,0,0,0
2429,0,0,1
815,0,0,1
411,0,0,1
105602,191,0,3
222838,407,0,3
185,0,0,1
351,0,0,1
313,0,0,1
457,0,0,1
1759,0,0,1
6873,0,0,3
42950,0,0,3
131079,0,0,2
191981,0,0,2
308034,0,0,3
492475,0,0,4
436821,0,0,2
338033,0,0,1
344189,0,0,1
393935,0,0,1
446918,0,0,1
399996,0,0,1
447018,0,0,2
458009,0,0,3
697745,0,140279,6
1086959,0,298092,5
743957,0,0,4
600879,0,0,3
580015,0,0,2
529947,0,0,2
487680,0,0,3
440683,0,0,3
408419,0,0,4
110215,0,0,10
4591,0,0,12
10250,0,0,1
18601,0,0,0
85056,0,0,0
180744,0,0,0
1351,0,0,0
4098,0,0,2
2607,0,0,2
0,0,0,0
0,0,0,0
27,0,0,0
58,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
968,0,0,0
2059,0,0,0
65,0,0,0
69833,0,0,1
212903,0,0,2
362119,0,0,2
477690,0,0,2
2461,0,0,1
2487,0,0,1
3112,0,0,1
3586,0,0,1
4020,0,0,1
4508,0,0,2
1917,0,0,2
530,0,0,0
144032,0,0,1
441431,0,0,1
314040,0,0,3
89848,0,0,1
76965,0,0,1
0,0,0,0
968,0,0,0
